timestamp,fridge,wine_cellar,garage_door,microwave,living_room_appliances,temperature,humidity,visibility,wind_speed,cloud_cover,pressure,total_energy_consumption
19-01-2024 15.00,0.125337819,0.024818156,0.016145053,0.123342466,0.17064937,19.49233833,88.27450997,1.602132661,7.298708425,26.11234685,995.7278228,0.460292864
19-01-2024 16.00,0.087625959,0.043812022,0.024063698,0.018744973,0.243329171,16.07550256,84.6741218,1.596552149,11.3749813,51.98644288,1023.944701,0.417575823
19-01-2024 17.00,0.058350072,0.043845296,0.030867713,0.156186636,0.361316098,30.58453302,46.99817179,1.123982074,6.385162215,97.49804756,1014.875982,0.650565814
19-01-2024 18.00,0.127714692,0.045632103,0.020245541,0.198301538,0.193598592,27.82172568,31.63899436,2.984268929,1.913976102,52.80765466,991.1758578,0.585492464
19-01-2024 19.00,0.105840425,0.033142947,0.009918627,0.106239759,0.173464616,21.81478711,69.32211367,7.116951047,13.08080481,37.35076297,981.6930573,0.428606374
19-01-2024 20.00,0.092422201,0.082652914,0.048082025,0.1365559,0.10398145,15.94988449,66.17324334,3.845938493,1.243327067,38.34255548,994.5870901,0.46369449
19-01-2024 21.00,0.140635439,0.029799829,0.025573377,0.047462832,0.288657239,32.31150125,31.64572613,4.084608429,2.834469638,96.70335086,981.9068636,0.532128715
19-01-2024 22.00,0.061119748,0.070792533,0.036696019,0.087519549,0.271458228,18.3959001,37.36065175,2.187148539,4.154652989,71.89165267,987.0655356,0.527586076
19-01-2024 23.00,0.09926251,0.029907682,0.02055236,0.171219066,0.193547097,33.61484437,65.08210227,6.179236009,14.92920911,68.71728556,1011.806902,0.514488716
20-01-2024 0.00,0.051135364,0.025642851,0.017756588,0.03348459,0.121460866,24.57190757,84.70963584,4.079292774,6.252897303,23.20543217,1017.254253,0.249480259
20-01-2024 1.00,0.096866064,0.09275436,0.020358215,0.053107121,0.27170235,21.8077342,84.39001659,7.086851231,7.525627957,55.94846378,1003.400845,0.53478811
20-01-2024 2.00,0.055630328,0.035210301,0.020459832,0.089086735,0.415282044,29.83518954,39.08910328,7.67313522,11.54545126,35.67451985,1010.014394,0.615669241
20-01-2024 3.00,0.061881792,0.085700012,0.027209006,0.142449778,0.386112853,32.53678812,53.07443678,6.262235877,9.54623378,24.02015259,987.7942518,0.703353441
20-01-2024 4.00,0.061752625,0.06357047,0.027173493,0.075176791,0.444317956,22.41427127,32.59217186,3.484625831,12.62131038,89.5552286,995.8397585,0.671991335
20-01-2024 5.00,0.11492103,0.026228522,0.024857691,0.185546456,0.103833075,23.14687504,58.15631078,5.577470194,7.296501879,38.31558088,1015.644192,0.455386774
20-01-2024 6.00,0.124604488,0.096435855,0.006739289,0.01889141,0.486567727,23.66316439,75.18500758,3.267377242,14.58266531,28.27871625,998.2445558,0.733238769
20-01-2024 7.00,0.108336877,0.039756893,0.024803774,0.07416084,0.236564901,33.44646123,77.39836268,9.126215518,11.95218542,93.17203966,997.4405612,0.483623284
20-01-2024 8.00,0.146217255,0.088771628,0.008455195,0.141790825,0.496159118,28.85127983,59.939368,7.897471751,6.020480825,19.73463965,989.6996319,0.881394021
20-01-2024 9.00,0.087487058,0.0335048,0.006306789,0.045197353,0.201047784,19.95292234,35.75218048,5.437053154,5.719077344,74.55047847,1009.741244,0.373543785
20-01-2024 10.00,0.078571209,0.088315431,0.046632286,0.131282627,0.288614555,18.69999395,52.88183851,9.689114289,13.94236788,65.27471445,1020.47693,0.633416107
20-01-2024 11.00,0.136859913,0.021058305,0.030247501,0.032843392,0.241571071,19.60735327,85.9261176,5.920799021,10.26623454,92.04844284,1003.472251,0.462580181
20-01-2024 12.00,0.072359584,0.060942437,0.032974503,0.011196057,0.242304286,20.27127778,43.77675339,3.956819293,9.321504518,83.20471376,985.7769628,0.419776866
20-01-2024 13.00,0.146322254,0.081555406,0.020089684,0.024203143,0.436912839,19.60366983,49.18526699,1.859205707,11.36745956,70.52952179,1021.918372,0.709083327
20-01-2024 14.00,0.051215447,0.094783641,0.045449045,0.185996957,0.398567576,28.17012894,74.80963053,5.893710803,8.412507422,31.45716607,983.5698552,0.776012666
20-01-2024 15.00,0.146987883,0.092736171,0.031896524,0.110350177,0.496860574,17.31867021,74.01484733,8.743749504,2.387501596,49.55690113,1003.586369,0.878831329
20-01-2024 16.00,0.054315991,0.08556999,0.038458493,0.159269155,0.345405873,22.74716979,84.73213728,8.800468553,4.788231931,94.44957613,993.0538668,0.683019502
20-01-2024 17.00,0.139114311,0.091055308,0.018428123,0.0665309,0.285302642,27.50107146,53.28712144,6.4411036,8.369172956,2.320263058,1026.815908,0.600431285
20-01-2024 18.00,0.102770111,0.035937575,0.048000594,0.11853173,0.136029545,20.81719948,60.87592343,4.540945269,0.272517314,79.43318238,1016.87716,0.441269555
20-01-2024 19.00,0.14929648,0.042734744,0.041023065,0.098990427,0.498624568,16.30548769,58.04354767,6.852666773,6.560260574,25.18103505,1008.320449,0.830669282
20-01-2024 20.00,0.057379656,0.043117482,0.042697423,0.189147592,0.320612261,16.63647846,85.66513026,7.859263191,11.33704319,18.50169433,1013.387772,0.652954415
20-01-2024 21.00,0.105385428,0.050164314,0.008609713,0.149514927,0.380190988,17.51933553,76.15983533,4.70462306,2.463510068,23.22246144,1006.636363,0.693865371
20-01-2024 22.00,0.146930254,0.051465654,0.01354816,0.146108526,0.262696955,31.7168605,79.88650679,5.286287523,0.968384252,5.97509915,987.3800473,0.620749549
20-01-2024 23.00,0.102309784,0.063564426,0.01428133,0.009270654,0.319086283,28.15727011,37.98589613,7.125546766,12.54043711,99.19798243,1015.454934,0.508512478
21-01-2024 0.00,0.112939864,0.032790381,0.013545461,0.109933934,0.477031093,16.29044822,77.51080157,8.889873455,9.259108027,86.98691432,1004.633698,0.746240733
21-01-2024 1.00,0.119574869,0.075299733,0.042770408,0.093398291,0.166567775,22.82137758,55.97872596,8.119093403,2.648684587,52.10559686,1011.715464,0.497611076
21-01-2024 2.00,0.095454106,0.033405323,0.00159424,0.185568453,0.216949034,20.57170346,31.40032097,1.201522324,12.09457471,71.51031786,982.2600832,0.532971156
21-01-2024 3.00,0.112755808,0.044824679,0.003804999,0.051468398,0.160823891,26.56080223,33.60530116,2.119351094,9.871942072,55.65953629,987.1017396,0.373677775
21-01-2024 4.00,0.108431431,0.06026761,0.013695744,0.053966691,0.416886362,25.45611899,70.67447638,8.675003623,5.011789045,81.15789445,1009.468524,0.653247837
21-01-2024 5.00,0.140115801,0.083715245,0.009993649,0.08226925,0.124818104,24.62248047,52.32074647,8.504405452,5.642944079,84.47651916,1002.971445,0.440912049
21-01-2024 6.00,0.054544638,0.079157539,0.011592981,0.048673943,0.13265266,21.29024741,82.08693439,4.499261048,2.338322448,23.27904282,991.3436834,0.32662176
21-01-2024 7.00,0.078096319,0.071642749,0.039897159,0.025836784,0.219397645,17.75599544,74.05638803,6.258501301,12.52883391,45.97477707,992.038046,0.434870656
21-01-2024 8.00,0.145041148,0.032461861,0.02815633,0.171482969,0.305675272,29.84752766,31.3008007,9.152604842,7.635099775,63.48477342,1011.582916,0.682817581
21-01-2024 9.00,0.139026378,0.063763628,0.000288533,0.111655305,0.26250992,32.59713538,71.21329871,9.204028129,8.35528615,97.84408306,982.9483513,0.577243764
21-01-2024 10.00,0.095565675,0.02699572,0.021466138,0.172272544,0.117926524,33.88301818,41.54114836,8.047835612,13.25237873,68.26893791,1001.712917,0.434226602
21-01-2024 11.00,0.11201326,0.050189054,0.020394246,0.166226953,0.482996623,16.17237941,55.35495412,2.886300445,0.237459247,89.76350107,1006.155175,0.831820136
21-01-2024 12.00,0.077738118,0.053081322,0.005697263,0.056408471,0.481147808,29.79817423,67.48411213,7.572545266,1.003845938,84.6112051,995.4071301,0.674072983
21-01-2024 13.00,0.068812116,0.023184915,0.033807089,0.109547489,0.211742529,29.53006919,82.36307048,1.909885891,2.423684728,58.20630637,1021.027491,0.447094139
21-01-2024 14.00,0.09636984,0.041919048,0.035104859,0.016643541,0.392610246,33.94219228,57.3658733,9.045446135,0.450567196,89.36553601,982.8384791,0.582647535
21-01-2024 15.00,0.085335223,0.096451957,0.036044661,0.183050377,0.331430165,20.05829189,78.50942725,2.342339232,9.872342349,37.74217278,1023.289139,0.732312382
21-01-2024 16.00,0.108365611,0.096290609,0.036423547,0.080852543,0.194990678,29.84358077,76.97793977,6.961137761,9.508192023,37.92835304,1016.16315,0.516922988
21-01-2024 17.00,0.057773464,0.048186164,2.64E-06,0.078735237,0.204868621,16.09252578,54.87231077,6.492189468,3.162028544,78.09656432,1002.312719,0.389566127
21-01-2024 18.00,0.147439481,0.023448009,0.04769604,0.060551074,0.29646127,27.62491442,60.05880981,7.992096903,2.241096673,13.45436656,1026.22337,0.575595874
21-01-2024 19.00,0.148621074,0.034327595,0.040710438,0.092132749,0.267694777,22.01695648,72.0291006,5.964197521,2.185270521,30.58252175,1015.111915,0.583486633
21-01-2024 20.00,0.119816171,0.051377423,0.045199085,0.050351877,0.216491731,30.37818879,31.86890608,1.536099178,14.2986212,60.85724509,1026.552267,0.483236288
21-01-2024 21.00,0.103609637,0.095822376,0.000782165,0.074970455,0.423004639,32.26608573,83.44868483,7.352616286,10.40256793,42.00655989,1003.629489,0.69818927
21-01-2024 22.00,0.080952762,0.031295925,0.04669294,0.15998941,0.292585167,22.29642084,76.18896957,4.44839103,8.781432427,94.07237099,1002.648655,0.611516203
21-01-2024 23.00,0.131379502,0.081081267,0.040489426,0.166851101,0.361939225,25.51172185,44.96495288,3.882565011,4.837303077,95.85060696,1006.537132,0.781740522
22-01-2024 0.00,0.118473117,0.028694603,0.041860957,0.060836496,0.1757094,17.34808125,88.87079719,9.925061946,6.495647969,50.25813088,983.2713352,0.425574573
22-01-2024 1.00,0.066261694,0.098500606,0.004664369,0.093802886,0.313403065,23.3381393,40.76342116,6.313597894,1.341088218,53.90618904,1025.424713,0.57663262
22-01-2024 2.00,0.141092718,0.05052932,0.036938901,0.174763955,0.22719042,22.21600787,84.84520042,7.396471659,14.97227832,72.46270918,1013.385853,0.630515315
22-01-2024 3.00,0.132253724,0.082018763,0.047995834,0.010534666,0.310565444,18.6624692,49.4684075,5.736935232,11.32628195,45.72649252,1010.879284,0.583368432
22-01-2024 4.00,0.144979991,0.047407287,0.033927367,0.177828992,0.412330333,32.8895725,75.78880261,7.929753814,9.321797352,19.00984679,1026.323177,0.816473971
22-01-2024 5.00,0.122571951,0.07021351,0.02852807,0.043836869,0.407565284,17.96175676,57.38259559,7.768654619,8.816507928,74.69691686,1029.681859,0.672715684
22-01-2024 6.00,0.11134152,0.035361287,0.047281484,0.135707849,0.241688271,27.71478715,74.18804325,6.914315041,7.56471558,73.77858894,988.1696695,0.57138041
22-01-2024 7.00,0.091824304,0.031681682,0.022146856,0.116510339,0.377710847,32.80285287,39.34698288,9.979687553,3.861411415,24.49811034,1017.449849,0.639874027
22-01-2024 8.00,0.143272848,0.095045131,0.029964678,0.11058815,0.47651598,33.2393716,46.1703875,5.138141807,3.395856052,83.29165198,1008.997259,0.855386788
22-01-2024 9.00,0.136606389,0.093411782,0.023816915,0.171872045,0.350267732,30.864794,35.99146947,7.355731135,8.242986858,61.36491964,1003.049859,0.775974863
22-01-2024 10.00,0.054521867,0.090997515,0.046642311,0.020314429,0.159364049,18.52282268,81.90863889,8.180001665,1.053012218,23.63016103,1028.88063,0.371840171
22-01-2024 11.00,0.052636697,0.070034676,0.003804236,0.069405605,0.371883452,31.34862818,47.77757927,4.384312386,1.117061983,65.20391442,1022.513151,0.567764667
22-01-2024 12.00,0.087646337,0.084661457,0.025055985,0.107650549,0.141961755,20.53129625,71.66857376,5.114575248,8.412204047,23.36095263,1014.837499,0.446976082
22-01-2024 13.00,0.131055333,0.025522955,0.034347622,0.162257771,0.448844164,33.44796055,79.21327186,9.722505398,13.79718072,26.52329541,999.1338084,0.802027844
22-01-2024 14.00,0.148727613,0.046783123,0.039595327,0.043288617,0.306664198,29.18173363,84.08509418,1.290619154,13.71407777,84.80093068,1013.30204,0.585058878
22-01-2024 15.00,0.065041689,0.04509625,0.029150932,0.160585968,0.254056295,30.70535122,36.37782692,4.017660886,0.16242451,92.94915692,1006.584706,0.553931134
22-01-2024 16.00,0.109413072,0.070851626,0.045445887,0.079927696,0.122802638,16.70064907,83.58089601,5.375916661,1.610913235,25.68826584,992.4684225,0.428440919
22-01-2024 17.00,0.088089086,0.048476622,0.047099572,0.037782771,0.252313494,26.65530227,41.83516666,1.013184938,8.746165406,92.80510371,1002.519066,0.473761545
22-01-2024 18.00,0.14699144,0.031880543,0.003215961,0.151797288,0.461282667,31.42284254,74.2141207,9.092143909,12.72713583,23.87988465,990.6105984,0.795167899
22-01-2024 19.00,0.134211892,0.067717366,0.020118527,0.01817978,0.108393199,32.23180706,73.73094116,3.576199602,14.3167363,11.72673655,1005.021015,0.348620764
22-01-2024 20.00,0.13383287,0.085150714,0.001172951,0.102953475,0.289859263,15.57263409,30.5101885,3.319343489,12.90873339,5.822387807,1016.011904,0.612969273
22-01-2024 21.00,0.096869316,0.05056988,0.016470833,0.012775157,0.472463236,33.78318465,43.2374345,8.382935758,10.16419703,24.21132408,981.8323112,0.649148422
22-01-2024 22.00,0.09148195,0.030581497,0.026843411,0.071283571,0.2579364,15.86677467,59.51451088,3.501849057,3.007876164,38.52465407,1018.268985,0.478126829
22-01-2024 23.00,0.077340707,0.035735056,0.045539747,0.12021536,0.271270275,27.29037359,55.2020824,6.918603345,1.08932211,92.75483801,980.9996996,0.550101144
23-01-2024 0.00,0.05563755,0.038998664,0.042327716,0.111223108,0.331424022,28.86775055,85.11440879,8.393528295,0.71273674,24.21579997,1005.863885,0.579611061
23-01-2024 1.00,0.136472238,0.043991807,0.006374986,0.080931084,0.285174933,17.14690582,51.58445217,8.132291629,9.181151769,36.5465345,1008.673835,0.552945048
23-01-2024 2.00,0.131290101,0.071423606,0.004651519,0.085809599,0.167440676,15.96023731,86.21902289,8.037556637,0.54282906,73.41558747,1018.062173,0.460615501
23-01-2024 3.00,0.149971767,0.068075639,0.029463367,0.045353911,0.107422216,30.69824309,57.5657591,1.797738129,11.08859935,30.2074088,1018.051441,0.400286899
23-01-2024 4.00,0.149663684,0.075686389,0.026605899,0.091176518,0.343924663,22.6934125,87.8611738,1.718622708,10.68706106,68.43681517,1000.872772,0.687057152
23-01-2024 5.00,0.105543171,0.049000159,0.013318882,0.190650971,0.468322635,17.14225031,74.2412886,3.760930322,1.194162372,43.20778192,983.3186255,0.826835817
23-01-2024 6.00,0.126898742,0.085919812,0.044972654,0.170090584,0.142545653,30.25335633,79.7600755,1.323530931,13.59933548,19.64449527,1014.675008,0.570427445
23-01-2024 7.00,0.144476573,0.036327013,0.04636832,0.029046574,0.184381088,31.9832614,36.2926133,5.503867629,7.828939329,73.4058901,1005.5493,0.440599568
23-01-2024 8.00,0.134964739,0.05752326,0.020130572,0.005956157,0.248091794,26.74772382,65.16848599,4.553038596,13.56657851,2.703883336,996.6529228,0.466666523
23-01-2024 9.00,0.07473481,0.084075098,0.044515128,0.186704863,0.423496892,18.22473617,38.56202159,6.013233213,13.52415084,29.23348251,991.7436891,0.81352679
23-01-2024 10.00,0.095054414,0.034412692,0.019197445,0.10534995,0.207704127,15.30444943,47.85726012,3.689096848,2.955510958,35.61815392,985.9879107,0.461718627
23-01-2024 11.00,0.062915942,0.028789049,0.036840842,0.107567565,0.452821762,29.01604963,67.41392437,5.371786027,5.708664419,45.8218255,994.7571249,0.688935159
23-01-2024 12.00,0.145405103,0.090694717,0.023797111,0.156143599,0.12198315,26.0027935,73.57354228,4.012702893,2.019395003,67.9869232,1002.924481,0.53802368
23-01-2024 13.00,0.110617463,0.047434373,0.006129158,0.062937795,0.476382649,28.01594283,32.35102692,2.75687283,11.62467015,45.94049942,1003.880458,0.703501438
23-01-2024 14.00,0.072864281,0.07470961,0.04639671,0.096381514,0.324298831,31.2636934,61.85662386,6.84430013,7.561873733,59.43241123,1009.136947,0.614650946
23-01-2024 15.00,0.117170068,0.022027888,0.02270483,0.193732583,0.363511071,23.68455554,63.91883918,7.060923113,13.93211363,59.57790784,998.1234285,0.71914644
23-01-2024 16.00,0.111812824,0.075203751,0.036724352,0.134429737,0.247075809,17.49030938,34.72967983,8.463085235,3.123228223,37.32716499,1025.994893,0.605246474
23-01-2024 17.00,0.085816272,0.045288105,0.018358691,0.030749006,0.412797714,33.79966571,60.04128205,8.872766048,10.32551492,93.39712658,1004.793481,0.593009788
23-01-2024 18.00,0.061355759,0.024459268,0.000944044,0.02664535,0.1666265,25.90524254,72.8305368,7.340157139,14.83855242,95.58538309,1001.186252,0.280030921
23-01-2024 19.00,0.11715732,0.068785021,0.005026518,0.040852952,0.11956473,27.30588238,33.19363709,7.18748278,9.980718927,58.18508841,982.4083984,0.35138654
23-01-2024 20.00,0.10203077,0.039264305,0.024810974,0.153342335,0.258206777,33.66822859,75.61606658,1.510080988,1.031608992,7.16908803,1009.950754,0.577655161
23-01-2024 21.00,0.127231839,0.050944579,0.034498218,0.059075401,0.441478286,33.63167313,64.58559029,1.988013173,8.826365245,49.11275643,1010.143447,0.713228323
23-01-2024 22.00,0.10201635,0.026446465,0.016736766,0.004277769,0.401970735,26.44189213,79.9936325,8.313064394,2.697641245,18.44193268,1009.164482,0.551448085
23-01-2024 23.00,0.13521815,0.03177306,0.034774423,0.188834873,0.306862388,20.95222849,43.08375437,3.096561355,0.457541661,48.32145219,1024.379846,0.697462894
24-01-2024 0.00,0.105190684,0.043838179,0.034931779,0.033942683,0.328855099,34.94227268,79.99642105,4.200085542,5.02441046,18.84831545,1018.145042,0.546758424
24-01-2024 1.00,0.106093797,0.02718076,0.035196795,0.001911637,0.151957131,28.6163418,35.67365852,2.307676183,3.991561246,70.38552456,1023.370281,0.32234012
24-01-2024 2.00,0.13766536,0.092866101,0.024626093,0.04742632,0.436272603,23.16873354,54.22978179,2.756367717,11.83156348,8.042912007,982.9711278,0.738856478
24-01-2024 3.00,0.090348287,0.020483763,0.045744308,0.047005757,0.414783873,26.19673606,41.96908749,7.978755118,5.605208116,95.33040764,995.9063216,0.618365988
24-01-2024 4.00,0.063401523,0.058708818,0.024459826,0.08440105,0.362588158,23.31668101,82.56124994,3.356736576,10.99438171,19.53758894,995.9355972,0.593559374
24-01-2024 5.00,0.052878268,0.029859797,0.02251326,0.184077966,0.286476415,32.76610305,72.29518898,5.041314696,0.243584879,66.0656336,1012.852253,0.575805705
24-01-2024 6.00,0.125513726,0.044614327,0.009969041,0.175836984,0.485783707,24.6499875,31.52170663,2.365042358,0.222182002,91.69623507,1002.430752,0.841717785
24-01-2024 7.00,0.112030955,0.094084765,0.015382754,0.091378911,0.451612789,31.47056752,30.57140134,7.101369157,0.439701863,24.7886314,1018.87363,0.764490174
24-01-2024 8.00,0.120407977,0.032935564,0.002116725,0.082179981,0.357772197,31.80352596,47.47495527,7.554427607,3.290376627,93.4296899,999.2215283,0.595412444
24-01-2024 9.00,0.071296416,0.097266586,0.031676765,0.111001817,0.248720399,31.48664675,38.59698686,4.255230861,5.609816775,38.86746657,991.0803789,0.559961983
24-01-2024 10.00,0.063637148,0.03646355,0.012426787,0.048690802,0.347208911,29.44377225,67.81826865,8.062719815,9.117687047,96.05308173,994.5475534,0.508427199
24-01-2024 11.00,0.051454467,0.079325289,0.015207763,0.010436998,0.330176371,32.09755434,69.82781603,3.159159867,14.78870829,97.13638581,989.1234863,0.486600887
24-01-2024 12.00,0.085058756,0.063734181,0.038540726,0.187844827,0.257696795,22.74459159,86.51705422,7.227134759,5.316143505,18.80799051,989.8946346,0.632875286
24-01-2024 13.00,0.108991769,0.090758298,0.016361059,0.037339797,0.222669589,17.29326412,87.12239547,7.569681233,0.834883601,83.10873369,990.8419458,0.476120512
24-01-2024 14.00,0.089224405,0.06431946,0.012109795,0.039680146,0.262804317,31.84908409,69.53380232,9.7179164,2.923502425,19.34210128,980.8047356,0.468138122
24-01-2024 15.00,0.093747492,0.062764738,0.008452887,0.094492066,0.329564562,24.96336831,30.34050677,3.090894987,13.46777751,22.64406203,1015.804402,0.589021745
24-01-2024 16.00,0.140415869,0.03563664,0.03874292,0.098322669,0.271253938,17.54752065,51.53987499,1.84339432,10.49068785,8.412650402,999.9801171,0.584372036
24-01-2024 17.00,0.084825547,0.033298349,0.006485313,0.003686842,0.205429795,17.30625044,60.78849079,3.367318801,11.85301236,15.65369465,981.1335666,0.333725846
24-01-2024 18.00,0.101398949,0.093319132,0.022687688,0.029590948,0.404385327,18.18484788,59.95078539,2.105759769,1.862523085,63.22189682,998.5003772,0.651382044
24-01-2024 19.00,0.128365301,0.046227056,0.025346506,0.075630964,0.312586998,30.01946519,66.20043777,2.527248776,2.024804831,44.92527301,1025.268406,0.588156825
24-01-2024 20.00,0.089654278,0.04976658,0.034369496,0.136746139,0.127070065,29.21713347,87.63308897,4.007030607,1.683690113,79.09442372,1005.562216,0.437606558
24-01-2024 21.00,0.11220867,0.080785893,0.031664174,0.045683691,0.247326602,19.0763736,83.11156152,4.72591672,12.85753746,33.19968148,1029.337601,0.51766903
24-01-2024 22.00,0.136236371,0.047105879,0.040536034,0.084602889,0.453965383,31.93846836,36.53448201,9.133518032,3.14951413,96.86245673,1006.997972,0.762446555
24-01-2024 23.00,0.144952062,0.096164996,0.002237572,0.111469013,0.402094612,20.62589591,45.95882348,2.760541944,9.647276181,4.987254082,1028.13995,0.756918255
25-01-2024 0.00,0.064707348,0.079034222,0.014822036,0.177718499,0.229298714,30.85971167,79.98656505,9.745830783,7.742495493,6.29359544,990.0900364,0.565580818
25-01-2024 1.00,0.142658763,0.067794339,0.014006706,0.0652141,0.475273261,24.77611815,79.45841453,8.291378889,8.165848678,70.13748988,994.4967406,0.764947169
25-01-2024 2.00,0.099211629,0.090471613,0.007300845,0.026711653,0.130641163,29.63097365,46.52224345,8.933242509,2.931530376,88.7538885,1014.998506,0.354336904
25-01-2024 3.00,0.075824439,0.023968473,0.014458913,0.097854445,0.484493882,22.62775326,73.83528184,9.364995908,9.528691402,79.55001916,1029.341081,0.696600151
25-01-2024 4.00,0.095913576,0.040565015,0.015488266,0.14934432,0.198282037,21.94281194,70.32224272,7.779170774,0.646508017,48.98170879,1021.264871,0.499593214
25-01-2024 5.00,0.148003258,0.057202907,0.026094223,0.021971951,0.103637672,31.82719198,58.4114379,8.099018485,14.90208414,26.96413613,1007.685264,0.356910011
25-01-2024 6.00,0.099261809,0.038158283,0.033185224,0.084936698,0.273523215,15.70604509,42.08729716,4.940364669,0.401383597,1.34515293,984.2576307,0.529065229
25-01-2024 7.00,0.082875161,0.079512415,0.019055026,0.003557028,0.243588172,34.49473895,83.31859085,5.594052112,0.752348111,50.94514539,998.2189555,0.428587802
25-01-2024 8.00,0.113340085,0.093536642,0.035973512,0.006711836,0.315635602,27.96359117,70.67107106,9.392368841,4.869711298,47.56361973,984.321285,0.565197678
25-01-2024 9.00,0.074014562,0.05390161,0.016808267,0.096590673,0.418709144,23.64966776,40.13957549,4.404303204,12.47438034,34.42458995,995.5640681,0.660024255
25-01-2024 10.00,0.057586333,0.047370608,0.014514184,0.05963946,0.436972321,27.56109062,72.28814069,1.377523658,3.857838177,57.8072788,992.939605,0.616082905
25-01-2024 11.00,0.062887972,0.096924059,0.027059403,0.16902146,0.260492,17.45481893,74.48602317,7.864789469,7.079025207,72.88146974,999.4277648,0.616384893
25-01-2024 12.00,0.062804584,0.055588195,0.001185818,0.120430861,0.271938297,25.28104911,83.21281711,6.158417605,0.269659968,70.08882362,1021.863829,0.511947755
25-01-2024 13.00,0.065190269,0.059123872,0.003989456,0.090786592,0.159271092,34.70191047,43.37035531,8.333883661,1.183189747,26.32528418,987.5188336,0.378361282
25-01-2024 14.00,0.063882717,0.04813199,0.020898477,0.081587074,0.119019044,19.70538876,89.32524632,1.679961399,9.119490728,58.53036886,995.3031974,0.333519302
25-01-2024 15.00,0.114087474,0.092763878,0.047145636,0.099449096,0.356485996,29.44556198,39.20360535,6.591087914,2.915377042,14.87744786,993.0558622,0.70993208
25-01-2024 16.00,0.068188008,0.065516439,0.036075589,0.008087766,0.12577505,23.69942752,66.04133351,3.229352992,10.41381845,12.16018439,994.8070824,0.303642853
25-01-2024 17.00,0.084566728,0.080973967,0.004406328,0.178558671,0.393532048,28.04916297,69.43059032,9.12941735,11.78086763,78.58558363,998.0311737,0.742037743
25-01-2024 18.00,0.139678841,0.084944537,0.042315901,0.199660631,0.315636058,19.09774457,55.13717372,1.989189458,12.75501299,69.37459021,992.2155875,0.782235968
25-01-2024 19.00,0.097396164,0.047347923,0.036615039,0.036297425,0.179433191,24.40929965,58.50226253,8.587623455,2.00699007,76.79289006,1027.129064,0.397089742
25-01-2024 20.00,0.116755774,0.054695547,0.030547326,0.024076593,0.315809177,34.60185428,83.4546058,1.796988268,6.832628235,15.24622742,1001.005086,0.541884417
25-01-2024 21.00,0.067231987,0.087877742,0.041014648,0.028715493,0.173199087,18.90574302,68.71645378,1.225876199,14.20622175,91.46185894,985.7056633,0.398038956
25-01-2024 22.00,0.069228902,0.049060428,0.020205492,0.132205412,0.275494883,27.72890056,59.82005749,3.11553487,11.58125314,13.31116132,1003.382931,0.546195117
25-01-2024 23.00,0.054086862,0.083514811,0.011075053,0.132288168,0.419824126,26.51195498,37.70097375,3.997400868,1.754405728,87.00369682,989.2215951,0.700789019
26-01-2024 0.00,0.066893506,0.095279386,0.025601169,0.169584832,0.284767717,26.30103173,30.44025751,6.638758946,7.537503675,35.23792913,990.8065321,0.642126611
26-01-2024 1.00,0.077859034,0.06985683,0.027442088,0.150365278,0.159479727,27.30246579,37.49811709,2.185521376,13.83570873,10.5434093,994.2520709,0.485002957
26-01-2024 2.00,0.067701048,0.079330183,0.026916319,0.089937935,0.389531473,25.04475947,87.37107405,4.935969402,6.600582083,28.67689606,986.2379928,0.653416957
26-01-2024 3.00,0.058870253,0.084407785,0.02825369,0.122571072,0.174707367,15.33861501,75.84520698,2.838372419,12.56126413,18.14480142,1016.055947,0.468810167
26-01-2024 4.00,0.062063587,0.087603172,0.047435246,0.137656934,0.39541995,33.00193623,88.02697965,8.697729894,7.437655818,49.06697187,1019.597324,0.730178889
26-01-2024 5.00,0.096077877,0.051604267,0.045112281,0.102547294,0.291740916,31.53957655,32.14252258,1.404698572,1.602175159,94.9745348,999.7142461,0.587082635
26-01-2024 6.00,0.070633372,0.024101077,0.043785852,0.095130197,0.281496704,18.48335362,70.81322423,4.20343954,2.217823891,32.78711616,1014.449627,0.515147201
26-01-2024 7.00,0.086426986,0.052150102,0.040070841,0.129019489,0.440574015,23.26546355,32.65761158,6.68236672,0.700136292,61.20989857,999.4477145,0.748241433
26-01-2024 8.00,0.100341727,0.073900498,0.047171405,0.11149491,0.38344141,30.41097961,76.92338813,9.217793602,2.929721109,89.17208757,988.2038662,0.71634995
26-01-2024 9.00,0.119039483,0.056028031,0.004924732,0.128788461,0.113164319,34.60124631,52.85701036,8.811940804,13.4042115,63.00739297,999.8584031,0.421945026
26-01-2024 10.00,0.053931214,0.079917052,0.013256163,0.122570955,0.218469726,34.02274093,35.74592161,9.056727996,9.752970689,36.21991409,1007.84937,0.48814511
26-01-2024 11.00,0.12994104,0.048558594,0.024752797,0.143839312,0.448368264,32.98718399,64.08279851,1.565679643,11.08285402,99.08391272,982.0497157,0.795460008
26-01-2024 12.00,0.112790039,0.070779531,0.042326725,0.128560702,0.107330467,18.16747795,46.8072118,8.568309353,9.324921876,18.74136014,1012.72422,0.461787464
26-01-2024 13.00,0.058175903,0.034913584,0.025258286,0.103948497,0.318101379,33.28950212,69.57443651,8.019213207,5.798089382,52.32560149,1017.130398,0.540397649
